;coeditor1;coeditor2;count
5691;Sgard_Jean;Volpilhac-Auger_Catherine;1
5799;Thoraval_Fañch;Wymeersch_Brigitte Van;1
5798;Burrows_Simon;Dziembowski_Edmond;1
5796;Burrows_Simon;Thomson_Ann;1
4959;Leduc_Christian;Rabouin_David;1
4957;Leduc_Christian;Lærke_Mogens;1
4974;Lamonde_Yvan;Livernois_Jonathan;1
4973;Lacroix_Michel;Lamonde_Yvan;1
4972;Bergeron_Marie-Andrée;Lamonde_Yvan;1
4971;Lamonde_Yvan;Poton_Didier;1
4970;Corbo_Claude;Lamonde_Yvan;1
5032;Lemesle_Bruno;Nassiet_Michel;1
5051;Lesaulnier_Jean;McKenna_Antony;1
5053;McKenna_Antony;Sellier_Philippe;1
5050;Le Roy Ladurie_Emmanuel;Sermain_Jean-Paul;1
5049;Berchtold_Jacques;Le Roy Ladurie_Emmanuel;1
4811;Imbeault_Sophie;Veyssière_Laurent;1
4820;Jacot Grapa Caroline_Nicole Jacques-Lefèvre;Séité_Yannick;1
4812;Vaugeois_Denis;Veyssière_Laurent;1
4846;Jesus_Paulo;Lequan_Mai;1
4844;Hirsch_Jean-Pierre;Leuwers_Hervé;1
4843;Deregnaucourt_Gilles;Leuwers_Hervé;1
4841;Hirsch_Jean-Pierre;Jessenne_Jean-Pierre;1
4840;Deregnaucourt_Gilles;Jessenne_Jean-Pierre;1
4848;Lefort_Elisabeth;Lequan_Mai;1
4850;Lequan_Mai;Sardinha_Diogo;1
5059;Leuwers_Hervé;Martin_Virginie;1
5060;Leuwers_Hervé;Salas_Denis;1
5232;Desan_Suzanne;Merrick_Jeffrey;1
5349;Négrel_Éric;Sermain_Jean-Paul;1
5304;Jessenne_Jean-Pierre;Morieux_Renaud;1
5306;Dupuy_Pascal;Jessenne_Jean-Pierre;1
5316;Mostefai_Ourida;Scott_John T.;1
3661;Chappuis_Loraine;Porret_Michel;1
5113;Lüsebrink_Hans-Jürgen;Strugnell_Anthony;1
5112;Lüsebrink_Hans-Jürgen;Tietz_Manfred;1
5114;Lüsebrink_Hans-Jürgen;Popkin_Jeremy D.;1
5164;Cagiano_Letizia Norci;Martin_Christophe;1
5165;Martin_Christophe;Plazenet_Laurence;1
3662;Chauvaud_Frédéric;Ortolani_Marc;1
3660;Chappuis_Loraine;Ortolani_Marc;1
1845;Montémont_Véronique;Simonet-Tenant_François;1
1844;Lejeune_Philippe;Simonet-Tenant_François;1
1843;Jeannelle_Jean-Louis;Simonet-Tenant_François;1
1974;Hersant_Marc;Zanone_Damien;1
1973;Hersant_Marc;Jeannelle_Jean-Louis;1
1972;Mouysset_Sylvie;Ruggiu_François-Joseph;1
1971;Bardet_Jean-Pierre;Mouysset_Sylvie;1
1969;Cassan_Michel;Ruggiu_François-Joseph;1
1968;Bardet_Jean-Pierre;Cassan_Michel;1
1664;Ferrone_Vincenzo;Rossi_Paolo;1
1596;Lüsebrink_Hans-Jürgen;Reichardt_R.;1
1623;Serre_Solveig;Yon_Jean-Claude;1
1622;Giron-Panel_Caroline;Yon_Jean-Claude;1
1975;Jeannelle_Jean-Louis;Zanone_Damien;1
2209;Leonhard_Jörn;Lüsebrink_Hans-Jürgen;1
2206;Lüsebrink_Hans-Jürgen;Walter_Jacques;1
2204;Boivin_Aurélien;Lüsebrink_Hans-Jürgen;1
2240;Fontius_Martin;Mondot_Jean;1
2069;Haefs_Wilhelm;Mix_York-Gothart;1
2058;Donato_Clorinda;Reill_Hans Peter;1
2056;Bödeker_Hans Erich;Donato_Clorinda;1
2076;Grunewald_Michel;Lüsebrink_Hans-Jürgen;1
2079;Lüsebrink_Hans-Jürgen;Marcowitz_Rainer;1
2080;Lüsebrink_Hans-Jürgen;Puschner_Uwe;1
2049;Michon_Jacques;Mollier_Jean-Yves;1
2046;Klussmann_Paul Gerhard;Mix_York-Gothart;1
2183;Davis_Natalie Zemon;Farge_Arlette;1
1031;Herman_Jan;Swiatkowska_Marcela;1
801;Didier_Béatrice;Sermain_Jean-Paul;1
926;Regina_Christophe;Ribémont_Bernard;1
925;Faggion_Lucien;Ribémont_Bernard;1
1013;Regina_Christophe;Roger_Alexandra;1
1012;Faggion_Lucien;Roger_Alexandra;1
977;Sermain_Jean-Paul;Yen-Mai_Tran-Gervat;1
975;Kremer_Nathalie;Sermain_Jean-Paul;1
846;Berchtold_Jacques;Sutermeister_Anne-Catherine;1
844;Berchtold_Jacques;Jakob_Michael;1
891;Petey-Girard_Bruno;Plagnol-Diéval_Marie-Emmanuelle;1
886;Bensaude-Vincent_Bernadette;Bernardi_Bruno;1
31;Jacques-Lefèvre_Nicole;Séité_Yannick;1
29;Grapa_Caroline Jacot;Séité_Yannick;1
475;Externbrink_Sven;Malettke_Klaus;1
549;Aron_Paul;Basch_Sophie;1
474;Asbach_Olaf;Externbrink_Sven;1
468;Alexandre_Didier;Roe_Glenn;1
550;Aron_Paul;Couvreur_Manuel;1
559;Couvreur_Manuel;der Schueren_ÉricVan;1
563;der Schueren_ÉricVan;van Crugten-André_Valérie;1
561;Marx_Jacques;der Schueren_ÉricVan;1
551;Aron_Paul;Marx_Jacques;1
556;Basch_Sophie;der Schueren_ÉricVan;1
553;Aron_Paul;van Crugten-André_Valérie;1
552;Aron_Paul;der Schueren_ÉricVan;1
405;Soula_Mathieu;Vivas_Mathieu;1
404;Ribémont_Bernard;Vivas_Mathieu;1
400;Charageat_Martine;Ribémont_Bernard;1
1030;Herman_Jan;Kremer_Natjalie;1
1361;Bove_Laurent;Duflo_Colas;1
1489;Cronk_Nicholas;Peeters_Kris;1
1282;Rémi-Giraud_Sylvianne;Rétat_Pierre;1
3271;Fiorato_Corinne Lucas;Fragonard_Marie-Madeleine;1
3269;Borsetto_Luciana;Fragonard_Marie-Madeleine;1
3217;Fragonard_Marie-Madeleine;Residori_Matteo;1
3209;Nègre_Valérie;Virol_Michèle;1
3208;Hilaire-Perez_Liliane;Virol_Michèle;1
3206;Blond_Stéphane;Nègre_Valérie;1
3205;Blond_Stéphane;Hilaire-Perez_Liliane;1
3234;Bournonville_Coralie;Ramond_Catherine;1
3233;Bournonville_Coralie;Hersant_Marc;1
3232;Bolot_Annabelle;Ramond_Catherine;1
3231;Bolot_Annabelle;Hersant_Marc;1
3230;Bolot_Annabelle;Bournonville_Coralie;1
3347;Bourdin_Philippe;Bras_Stéphane Le;1
3346;Bourdin_Philippe;Triolaire_Cyril;1
3299;Desjardins_Lucie;Perras_Jean-Alexandre;1
3298;Bouffard_Mickaël;Desjardins_Lucie;1
3289;Hofmann_Anne;Rosset_François;1
3288;Bossi_Maurizio;Rosset_François;1
3300;Desjardins_Lucie;Wicky_Érika;1
3311;Sadler_Graham;Serre_Solveig;1
3317;Blanchard_François;Boulad-Ayoub_Josiane;1
3316;Boulad-Ayoub_Josiane;Klibansky_Raymond;1
3315;Boulad-Ayoub_Josiane;Grenon_Michel;1
3310;Bouissou_Sylvie;Serre_Solveig;1
3309;Bouissou_Sylvie;Sadler_Graham;1
3119;Bertaud_Madeleine;Bessire_François;1
3065;Glaudes_Pierre;Roulin_Jean-Marie;1
3064;Bercegol_Fabienne;Roulin_Jean-Marie;1
3066;Berchtold_Jacques;Rosset_François;1
3067;Berchtold_Jacques;Réda_Jacques;1
3070;Berelowitch_Wladimir;Porret_Michel;1
3068;Berchtold_Jacques;Flückiger_Jean-Carlo;1
3130;Bertrand_Gilles;Biard_Michel;1
3174;Bisaro_Xavier;Louvat-Molozay_Bénédicte;1
3194;Blanchet_Marie-Hélène;Gabriel_Frédéric;1
3147;Beyer_Andreas;Valentin_Jean-Marie;1
3137;Poirson_Martial;Serna_Pierre;1
3136;Chevalier_Alain;Serna_Pierre;1
3134;Biard_Michel;Poirson_Martial;1
3133;Biard_Michel;Chevalier_Alain;1
3154;Leuwers_Hervé;Ômi_Yoshiaki;1
3153;Bourdin_Philippe;Ômi_Yoshiaki;1
3152;Biard_Michel;Ômi_Yoshiaki;1
3047;McKenna_Antony;Paganini_Gianni;1
3523;Basso_Luca Lo;Raveux_Olivier;1
3517;Burrows_Simon;Mainz_Valerie;1
3516;Burrows_Simon;Goulbourne_Russell;1
3515;Burrows_Simon;Conlin_Jonathan;1
3513;Burnand_Léonard;Paschoud_Adrien;1
3530;Cachin_Marie-Françoise;Mollier_Jean-Yves;1
3534;Mollier_Jean-Yves;Parfait_Claire;1
3532;Cooper-Richet_Diana;Mollier_Jean-Yves;1
3633;Cerman_Ivo;Krueger_Rita;1
3634;Krueger_Rita;Reynolds_Susan;1
3629;Reynaud_Denis;Willemart_Danièle;1
3627;Cave_Christophe;Reynaud_Denis;1
3654;Chaouche_Sabine;Serre_Solveig;1
3601;Caron_Jean-Claude;Ponsard_Nathalie;1
3509;Hammond_Nicholas;Wilson_Emma;1
3414;Jessenne_Jean-Pierre;Vivier_Nadine;1
3412;Brassart_Laurent;Jessenne_Jean-Pierre;1
3368;Bournonville_Coralie;Charles_Lise;1
3381;Bourquin_Laurent;Michon_Cédric;1
3385;Hamon_Philippe;Lagadec_Yann;1
3384;Hamon_Philippe;Hugon_Alain;1
3383;Bourquin_Laurent;Lagadec_Yann;1
3382;Hamon_Philippe;Michon_Cédric;1
3507;Burgwinkle_William;Hammond_Nicholas;1
3450;Briegel_Françoise;Porret_Michel;1
3048;McKenna_Antony;Salem_Jean;1
2633;Bucalo-Mussely_Serena;Genand_Stéphanie;1
2632;Alandete_Christian;Genand_Stéphanie;1
2716;Ansart_Guillaume;Seth_Catriona;1
2718;Ehrsam_Raphaël;Seth_Catriona;1
2720;Seth_Catriona;Solomenescu_Yasmin;1
2727;Jourdan_Annie;Leuwers_Hervé;1
2725;Jessenne_Jean-Pierre;Jourdan_Annie;1
2723;Antoine_François;Jessenne_Jean-Pierre;1
2688;Grignon_Claire;Rey_Anne-Lise;1
2687;Buchenau_Stefanie;Rey_Anne-Lise;1
2685;Andrault_Raphaële;Rey_Anne-Lise;1
2479;Deutsch_Catherine;Giron-Panel_Caroline;1
2412;Ariès_Philippe;Duby_Georges;1
2548;Dijk_Suzan Van;Moser-Verrey_Monique;1
2567;Cointre_Annie;Lautel_Florence;1
2568;Lautel_Florence;Rivara_Annie;1
2542;Donato_Clorinda;Maniquis_R.;1
2933;Barzman John_Jean-Pierre Castelain;Wauters_Éric;1
2930;Buti_Gilbert;Daumalin_Xavier;1
2894;Bardet_Jean-Pierre;Ruggiu_Francois-Joseph;1
2907;Barker_Hannah;Burrows_Simon;1
2965;Baudry_Samuel;Reynaud_Denis;1
3044;Benitez_Miguel;McKenna_Antony;1
3035;Belleguic_Thierry;Knee_Philip;1
3034;Belleguic_Thierry;Ready_Kathryn;1
3033;Vervacke_Sabrina;vander Schueren_Éric;1
3032;Belleguic_Thierry;vander Schueren_Éric;1
2980;Blum_Claude;McKenna_Antony;1
2979;McKenna_Antony;Mori_Gianluca;1
2997;Beaurepaire_Pierre-Yves;McKenna_Antony;1
2996;Beaurepaire_Pierre-Yves;Häseler_Jens;1
2783;Bourdin_Jean-Claude;Duflo_Colas;1
2782;Audidière_Sophie;Duflo_Colas;1
2882;Barbier_Frédéric;de Pasquale_Andrea;1
2847;Moreau_Pierre-François;Reguig_Delphine;1
2881;Barbier_Frédéric;Monok_Isván;1
2846;Bahier-Porte_Christelle;Moreau_Pierre-François;1
2812;Auraix-Jonchère_Pascale;Loubinoux_Gérard;1
2845;Bahier-Porte_Christelle;Poulouin_Claudine;1
